3,61,.,-858993460
3,62,.,-858993460
3,63,.,-858993460
3,64,.,-858993460
3,65,.,-858993460
3,66,.,-858993460
3,67,.,-858993460
3,68,.,-858993460
3,69,.,-858993460
3,70,.,-858993460
3,71,.,-858993460
3,72,.,-858993460
3,73,.,-858993460
3,74,.,-858993460
4,0,.,-858993460
4,1,.,-858993460
4,2,.,-858993460
4,3,.,-858993460
4,4,.,-858993460
4,5,.,-858993460
4,6,.,-858993460
4,7,.,-858993460
4,8,.,-858993460
4,9,.,-858993460
4,10,.,-858993460
4,11,.,-858993460
4,12,.,-858993460
4,13,.,-858993460
4,14,.,-858993460
4,15,.,-858993460
4,16,.,-858993460
4,17,.,-858993460
4,18,.,-858993460
4,19,.,-858993460
4,20,.,-858993460
4,21,.,-858993460
4,22,.,-858993460
4,23,.,-858993460
4,24,.,-858993460
4,25,.,-858993460
4,26,.,-858993460
4,27,.,-858993460
4,28,.,-858993460
4,29,.,-858993460
4,30,.,-858993460
4,31,.,-858993460
4,32,.,-858993460
4,33,.,-858993460
4,34,.,-858993460
4,35,.,-858993460
4,36,.,-858993460
4,37,.,-858993460
4,38,.,-858993460
4,39,.,-858993460
4,40,.,-858993460
4,41,.,-858993460
4,42,.,-858993460
4,43,.,-858993460
4,44,.,-858993460
4,45,.,-858993460
4,46,.,-858993460
4,47,.,-858993460
4,48,.,-858993460
4,49,.,-858993460
4,50,.,-858993460
4,51,.,-858993460
4,52,.,-858993460
4,53,.,-858993460
4,54,.,-858993460
4,55,.,-858993460
4,56,.,-858993460
4,57,.,-858993460
4,58,.,-858993460
4,59,.,-858993460
4,60,.,-858993460
4,61,.,-858993460
4,62,.,-858993460
4,63,.,-858993460
4,64,.,-858993460
4,65,.,-858993460
4,66,.,-858993460
4,67,.,-858993460
4,68,.,-858993460
4,69,.,-858993460
4,70,.,-858993460
4,71,.,-858993460
4,72,.,-858993460
4,73,.,-858993460
4,74,.,-858993460
5,0,.,-858993460
5,1,.,-858993460
5,2,.,-858993460
5,3,.,-858993460
5,4,.,-858993460
5,5,.,-858993460
5,6,.,-858993460
5,7,.,-858993460
5,8,.,-858993460
5,9,.,-858993460
5,10,.,-858993460
5,11,.,-858993460
5,12,.,-858993460
5,13,.,-858993460
5,14,.,-858993460
5,15,.,-858993460
5,16,.,-858993460
5,17,.,-858993460
5,18,.,-858993460
5,19,.,-858993460
5,20,.,-858993460
5,21,.,-858993460
5,22,.,-858993460
5,23,.,-858993460
5,24,.,-858993460
5,25,.,-858993460
5,26,.,-858993460
5,27,.,-858993460
5,28,.,-858993460
5,29,.,-858993460
5,30,.,-858993460
5,31,.,-858993460
5,32,.,-858993460
5,33,.,-858993460
5,34,.,-858993460
5,35,.,-858993460
5,36,.,-858993460
5,37,.,-858993460
5,38,.,-858993460
5,39,.,-858993460
5,40,.,-858993460
5,41,.,-858993460
5,42,.,-858993460
5,43,.,-858993460
5,44,.,-858993460
5,45,.,-858993460
5,46,.,-858993460
5,47,.,-858993460
5,48,.,-858993460
5,49,.,-858993460
5,50,.,-858993460
5,51,.,-858993460
5,52,.,-858993460
5,53,.,-858993460
5,54,.,-858993460
5,55,.,-858993460
5,56,.,-858993460
5,57,.,-858993460
5,58,.,-858993460
5,59,.,-858993460
5,60,.,-858993460
5,61,.,-858993460
5,62,.,-858993460
5,63,.,-858993460
5,64,.,-858993460
5,65,.,-858993460
5,66,.,-858993460
5,67,.,-858993460
5,68,.,-858993460
5,69,.,-858993460
5,70,.,-858993460
5,71,.,-858993460
5,72,.,-858993460
5,73,.,-858993460
5,74,.,-858993460
6,0,.,-858993460
6,1,.,-858993460
6,2,.,-858993460
6,3,.,-858993460
6,4,.,-858993460
6,5,.,-858993460
6,6,.,-858993460
6,7,.,-858993460
6,8,.,-858993460
6,9,.,-858993460
6,10,.,-858993460
6,11,.,-858993460
6,12,.,-858993460
6,13,.,-858993460
6,14,.,-858993460
6,15,.,-858993460
6,16,.,-858993460
6,17,.,-858993460
6,18,.,-858993460
6,19,.,-858993460
6,20,.,-858993460
6,21,.,-858993460
6,22,.,-858993460
6,23,.,-858993460
6,24,.,-858993460
6,25,.,-858993460
6,26,.,-858993460
6,27,.,-858993460
6,28,.,-858993460
6,29,.,-858993460
6,30,.,-858993460
6,31,.,-858993460
6,32,.,-858993460
6,33,.,-858993460
6,34,.,-858993460
6,35,.,-858993460
6,36,.,-858993460
6,37,.,-858993460
6,38,.,-858993460
6,39,.,-858993460
6,40,.,-858993460
6,41,.,-858993460
6,42,.,-858993460
6,43,.,-858993460
6,44,.,-858993460
6,45,.,-858993460
6,46,.,-858993460
6,47,.,-858993460
6,48,.,-858993460
6,49,.,-858993460
6,50,.,-858993460
6,51,.,-858993460
6,52,.,-858993460
6,53,.,-858993460
6,54,.,-858993460
6,55,.,-858993460
6,56,.,-858993460
6,57,.,-858993460
6,58,.,-858993460
6,59,.,-858993460
6,60,.,-858993460
6,61,.,-858993460
6,62,.,-858993460
6,63,.,-858993460
6,64,.,-858993460
6,65,.,-858993460
6,66,.,-858993460
6,67,.,-858993460
6,68,.,-858993460
6,69,.,-858993460
6,70,.,-858993460
6,71,.,-858993460
6,72,.,-858993460
6,73,.,-858993460
6,74,.,-858993460
7,0,.,-858993460
7,1,.,-858993460
7,2,.,-858993460
7,3,.,-858993460
7,4,.,-858993460
7,5,.,-858993460
7,6,.,-858993460
7,7,.,-858993460
7,8,.,-858993460
7,9,.,-858993460
7,10,.,-858993460
7,11,.,-858993460
7,12,.,-858993460
7,13,.,-858993460
7,14,.,-858993460
7,15,.,-858993460
7,16,.,-858993460
7,17,.,-858993460
7,18,.,-858993460
7,19,.,-858993460
7,20,.,-858993460
7,21,.,-858993460
7,22,.,-858993460
7,23,.,-858993460
7,24,.,-858993460
7,25,.,-858993460
7,26,.,-858993460
7,27,.,-858993460
7,28,.,-858993460
7,29,.,-858993460
7,30,.,-858993460
7,31,.,-858993460
7,32,.,-858993460
7,33,.,-858993460
7,34,.,-858993460
7,35,.,-858993460
7,36,.,-858993460
7,37,.,-858993460
7,38,.,-858993460
7,39,.,-858993460
7,40,.,-858993460
7,41,.,-858993460
7,42,.,-858993460
7,43,.,-858993460
7,44,.,-858993460
7,45,.,-858993460
7,46,.,-858993460
7,47,.,-858993460
7,48,.,-858993460
7,49,.,-858993460
7,50,.,-858993460
7,51,.,-858993460
7,52,.,-858993460
7,53,.,-858993460
7,54,.,-858993460
7,55,.,-858993460
7,56,.,-858993460
7,57,.,-858993460
7,58,.,-858993460
7,59,.,-858993460
7,60,.,-858993460
7,61,.,-858993460
7,62,.,-858993460
7,63,.,-858993460
7,64,.,-858993460
7,65,.,-858993460
7,66,.,-858993460
7,67,.,-858993460
7,68,.,-858993460
7,69,.,-858993460
7,70,.,-858993460
7,71,.,-858993460
7,72,.,-858993460
7,73,.,-858993460
7,74,.,-858993460
8,0,.,-858993460
8,1,.,-858993460
8,2,.,-858993460
8,3,.,-858993460
8,4,.,-858993460
8,5,.,-858993460
8,6,.,-858993460
8,7,.,-858993460
8,8,.,-858993460
8,9,.,-858993460
8,10,.,-858993460
8,11,.,-858993460
8,12,.,-858993460
8,13,.,-858993460
8,14,.,-858993460
8,15,.,-858993460
8,16,.,-858993460
8,17,.,-858993460
8,18,.,-858993460
8,19,.,-858993460
8,20,.,-858993460
8,21,.,-858993460
8,22,.,-858993460
8,23,.,-858993460
8,24,.,-858993460
8,25,.,-858993460
8,26,.,-858993460
8,27,.,-858993460
8,28,.,-858993460
8,29,.,-858993460
8,30,.,-858993460
8,31,.,-858993460
8,32,.,-858993460
8,33,.,-858993460
8,34,.,-858993460
8,35,.,-858993460
8,36,.,-858993460
8,37,.,-858993460
8,38,.,-858993460
8,39,.,-858993460
8,40,.,-858993460
8,41,.,-858993460
8,42,.,-858993460
8,43,.,-858993460
8,44,.,-858993460
8,45,.,-858993460
8,46,.,-858993460
8,47,.,-858993460
8,48,.,-858993460
8,49,.,-858993460
8,50,X,8
8,51,X,8
8,52,X,8
8,53,X,8
8,54,X,8
8,55,X,8
8,56,X,8
8,57,X,8
8,58,X,8
8,59,X,8
8,60,X,8
8,61,X,8
8,62,X,8
8,63,X,8
8,64,X,8
8,65,X,8
8,66,X,8
8,67,X,8
8,68,X,8
8,69,X,8
8,70,.,-858993460
8,71,.,-858993460
8,72,.,-858993460
8,73,.,-858993460
8,74,.,-858993460
9,0,.,-858993460
9,1,.,-858993460
9,2,.,-858993460
9,3,.,-858993460
9,4,.,-858993460
9,5,.,-858993460
9,6,.,-858993460
9,7,.,-858993460
9,8,.,-858993460
9,9,.,-858993460
9,10,.,-858993460
9,11,.,-858993460
9,12,.,-858993460
9,13,.,-858993460
9,14,.,-858993460
9,15,.,-858993460
9,16,.,-858993460
9,17,.,-858993460
9,18,.,-858993460
9,19,.,-858993460
9,20,.,-858993460
9,21,.,-858993460
9,22,.,-858993460
9,23,.,-858993460
9,24,.,-858993460
9,25,.,-858993460
9,26,.,-858993460
9,27,.,-858993460
9,28,.,-858993460
9,29,.,-858993460
9,30,.,-858993460
9,31,.,-858993460
9,32,.,-858993460
9,33,.,-858993460
9,34,.,-858993460
9,35,.,-858993460
9,36,.,-858993460
9,37,.,-858993460
9,38,.,-858993460
9,39,.,-858993460
9,40,.,-858993460
9,41,.,-858993460
9,42,.,-858993460
9,43,.,-858993460
9,44,.,-858993460
9,45,.,-858993460
9,46,.,-858993460
9,47,.,-858993460
9,48,.,-858993460
9,49,.,-858993460
9,50,X,8
9,51,.,-858993460
9,52,.,-858993460
9,53,.,-858993460
9,54,.,-858993460
9,55,.,-858993460
9,56,.,-858993460
9,57,.,-858993460
9,58,.,-858993460
9,59,.,-858993460
9,60,.,-858993460
9,61,.,-858993460
9,62,.,-858993460
9,63,.,-858993460
9,64,.,-858993460
9,65,.,-858993460
9,66,.,-858993460
9,67,.,-858993460
9,68,.,-858993460
9,69,X,8
9,70,.,-858993460
9,71,.,-858993460
9,72,.,-858993460
9,73,.,-858993460
9,74,.,-858993460
10,0,.,-858993460
10,1,.,-858993460
10,2,.,-858993460
10,3,.,-858993460
10,4,.,-858993460
10,5,.,-858993460
10,6,.,-858993460
10,7,.,-858993460
10,8,.,-858993460
10,9,.,-858993460
10,10,.,-858993460
10,11,.,-858993460
10,12,.,-858993460
10,13,.,-858993460
10,14,.,-858993460
10,15,.,-858993460
10,16,.,-858993460
10,17,.,-858993460
10,18,.,-858993460
10,19,.,-858993460
10,20,.,-858993460
10,21,.,-858993460
10,22,.,-858993460
10,23,.,-858993460
10,24,.,-858993460
10,25,.,-858993460
10,26,.,-858993460
10,27,.,-858993460
10,28,.,-858993460
10,29,.,-858993460
10,30,.,-858993460
10,31,.,-858993460
10,32,.,-858993460
10,33,.,-858993460
10,34,.,-858993460
10,35,.,-858993460
10,36,.,-858993460
10,37,.,-858993460
10,38,.,-858993460
10,39,.,-858993460
10,40,.,-858993460
10,41,.,-858993460
10,42,.,-858993460
10,43,.,-858993460
10,44,.,-858993460
10,45,.,-858993460
10,46,.,-858993460
10,47,.,-858993460
10,48,.,-858993460
10,49,.,-858993460
10,50,X,8
10,51,.,-858993460
10,52,.,-858993460
10,53,.,-858993460
10,54,.,-858993460
10,55,.,-858993460
10,56,.,-858993460
10,57,.,-858993460
10,58,.,-858993460
10,59,.,-858993460
10,60,.,-858993460
10,61,.,-858993460
10,62,.,-858993460
10,63,.,-858993460
10,64,.,-858993460
10,65,.,-858993460
10,66,.,-858993460
10,67,.,-858993460
10,68,.,-858993460
10,69,X,8
10,70,.,-858993460
10,71,.,-858993460
10,72,.,-858993460
10,73,.,-858993460
10,74,.,-858993460
11,0,.,-858993460
11,1,.,-858993460
11,2,.,-858993460
11,3,.,-858993460
11,4,.,-858993460
11,5,.,-858993460
11,6,.,-858993460
11,7,.,-858993460
11,8,.,-858993460
11,9,.,-858993460
11,10,.,-858993460
11,11,.,-858993460
11,12,.,-858993460
11,13,.,-858993460
11,14,.,-858993460
11,15,.,-858993460
11,16,.,-858993460
11,17,.,-858993460
11,18,.,-858993460
11,19,.,-858993460
11,20,.,-858993460
11,21,.,-858993460
11,22,.,-858993460
11,23,.,-858993460
11,24,.,-858993460
11,25,.,-858993460
11,26,.,-858993460
11,27,.,-858993460
11,28,.,-858993460
11,29,.,-858993460
11,30,.,-858993460
11,31,.,-858993460
11,32,.,-858993460
11,33,.,-858993460
11,34,.,-858993460
11,35,.,-858993460
11,36,.,-858993460
11,37,.,-858993460
11,38,.,-858993460
11,39,.,-858993460
11,40,.,-858993460
11,41,.,-858993460
11,42,.,-858993460
11,43,.,-858993460
11,44,.,-858993460
11,45,.,-858993460
11,46,.,-858993460
11,47,.,-858993460
11,48,.,-858993460
11,49,.,-858993460
11,50,X,8
11,51,.,-858993460
11,52,.,-858993460
11,53,.,-858993460
11,54,.,-858993460
11,55,.,-858993460
11,56,.,-858993460
11,57,.,-858993460
11,58,.,-858993460
11,59,.,-858993460
11,60,.,-858993460
11,61,.,-858993460
11,62,.,-858993460
11,63,.,-858993460
11,64,.,-858993460
11,65,.,-858993460
11,66,.,-858993460
11,67,.,-858993460
11,68,.,-858993460
11,69,X,8
11,70,.,-858993460
11,71,.,-858993460
11,72,.,-858993460
11,73,.,-858993460
11,74,.,-858993460
12,0,.,-858993460
12,1,.,-858993460
12,2,.,-858993460
12,3,.,-858993460
12,4,.,-858993460
12,5,.,-858993460
12,6,.,-858993460
12,7,.,-858993460
12,8,.,-858993460
12,9,.,-858993460
12,10,.,-858993460
12,11,.,-858993460
12,12,.,-858993460
12,13,.,-858993460
12,14,.,-858993460
12,15,.,-858993460
12,16,.,-858993460
12,17,.,-858993460
12,18,.,-858993460
12,19,.,-858993460
12,20,.,-858993460
12,21,.,-858993460
12,22,.,-858993460
12,23,.,-858993460
12,24,.,-858993460
12,25,.,-858993460
12,26,.,-858993460
12,27,.,-858993460
12,28,.,-858993460
12,29,.,-858993460
12,30,.,-858993460
12,31,.,-858993460
12,32,.,-858993460
12,33,.,-858993460
12,34,.,-858993460
12,35,.,-858993460
12,36,.,-858993460
12,37,.,-858993460
12,38,.,-858993460
12,39,.,-858993460
12,40,.,-858993460
12,41,.,-858993460
12,42,.,-858993460
12,43,.,-858993460
12,44,.,-858993460
12,45,.,-858993460
12,46,.,-858993460
12,47,.,-858993460
12,48,.,-858993460
12,49,.,-858993460
12,50,X,8
12,51,.,-858993460
12,52,.,-858993460
12,53,.,-858993460
12,54,.,-858993460
12,55,.,-858993460
12,56,.,-858993460
12,57,.,-858993460
12,58,.,-858993460
12,59,.,-858993460
12,60,.,-858993460
12,61,.,-858993460
12,62,.,-858993460
12,63,.,-858993460
12,64,.,-858993460
12,65,.,-858993460
12,66,.,-858993460
12,67,.,-858993460
12,68,.,-858993460
12,69,X,8
12,70,.,-858993460
12,71,.,-858993460
12,72,.,-858993460
12,73,.,-858993460
12,74,.,-858993460
13,0,.,-858993460
13,1,.,-858993460
13,2,.,-858993460
13,3,.,-858993460
13,4,.,-858993460
13,5,.,-858993460
13,6,X,1
13,7,X,1
13,8,X,1
13,9,X,1
13,10,X,1
13,11,X,1
13,12,X,1
13,13,X,1
13,14,X,1
13,15,X,1
13,16,.,-858993460
13,17,.,-858993460
13,18,.,-858993460
13,19,.,-858993460
13,20,.,-858993460
13,21,.,-858993460
13,22,.,-858993460
13,23,.,-858993460
13,24,.,-858993460
13,25,.,-858993460
13,26,.,-858993460
13,27,.,-858993460
13,28,.,-858993460
13,29,.,-858993460
13,30,.,-858993460
13,31,.,-858993460
13,32,.,-858993460
13,33,.,-858993460
13,34,.,-858993460
13,35,.,-858993460
13,36,.,-858993460
13,37,.,-858993460
13,38,.,-858993460
13,39,.,-858993460
13,40,.,-858993460
13,41,.,-858993460
13,42,.,-858993460
13,43,.,-858993460
13,44,.,-858993460
13,45,.,-858993460
13,46,.,-858993460
13,47,.,-858993460
13,48,.,-858993460
13,49,.,-858993460
13,50,X,8
13,51,.,-858993460
13,52,.,-858993460
13,53,.,-858993460
13,54,.,-858993460
13,55,.,-858993460
13,56,.,-858993460
13,57,.,-858993460
13,58,.,-858993460
13,59,.,-858993460
13,60,.,-858993460
13,61,.,-858993460
13,62,.,-858993460
13,63,.,-858993460
13,64,.,-858993460
13,65,.,-858993460
13,66,.,-858993460
13,67,.,-858993460
13,68,.,-858993460
13,69,X,8
13,70,.,-858993460
13,71,.,-858993460
13,72,.,-858993460
13,73,.,-858993460
13,74,.,-858993460
14,0,.,-858993460
14,1,.,-858993460
14,2,.,-858993460
14,3,.,-858993460
14,4,.,-858993460
14,5,.,-858993460
14,6,X,1
14,7,.,-858993460
14,8,.,-858993460
14,9,.,-858993460
14,10,.,-858993460
14,11,.,-858993460
14,12,.,-858993460
14,13,.,-858993460
14,14,.,-858993460
14,15,X,1
14,16,.,-858993460
14,17,.,-858993460
14,18,.,-858993460
14,19,.,-858993460
14,20,.,-858993460
14,21,.,-858993460
14,22,.,-858993460
14,23,.,-858993460
14,24,.,-858993460
14,25,.,-858993460
14,26,.,-858993460
14,27,.,-858993460
14,28,.,-858993460
14,29,.,-858993460
14,30,X,2
14,31,X,2
14,32,X,2
14,33,X,2
14,34,X,2
14,35,.,-858993460
14,36,.,-858993460
14,37,.,-858993460
14,38,.,-858993460
14,39,.,-858993460
14,40,.,-858993460
14,41,.,-858993460
14,42,.,-858993460
14,43,.,-858993460
14,44,.,-858993460
14,45,.,-858993460
14,46,.,-858993460
14,47,.,-858993460
14,48,.,-858993460
14,49,.,-858993460
14,50,X,8
14,51,.,-858993460
14,52,.,-858993460
14,53,.,-858993460
14,54,.,-858993460
14,55,.,-858993460
14,56,.,-858993460
14,57,.,-858993460
14,58,.,-858993460
14,59,.,-858993460
14,60,.,-858993460
14,61,.,-858993460
14,62,.,-858993460
14,63,.,-858993460
14,64,.,-858993460
14,65,.,-858993460
14,66,.,-858993460
14,67,.,-858993460
14,68,.,-858993460
14,69,X,8
14,70,.,-858993460
14,71,.,-858993460
14,72,.,-858993460
14,73,.,-858993460
14,74,.,-858993460
15,0,.,-858993460
15,1,.,-858993460
15,2,.,-858993460
15,3,.,-858993460
15,4,.,-858993460
15,5,.,-858993460
15,6,X,1
15,7,.,-858993460
15,8,.,-858993460
15,9,.,-858993460
15,10,.,-858993460
15,11,.,-858993460
15,12,.,-858993460
15,13,.,-858993460
15,14,.,-858993460
15,15,X,1
15,16,.,-858993460
15,17,.,-858993460
15,18,.,-858993460
15,19,.,-858993460
15,20,.,-858993460
15,21,.,-858993460
15,22,.,-858993460
15,23,.,-858993460
15,24,.,-858993460
15,25,.,-858993460
15,26,.,-858993460
15,27,.,-858993460
15,28,X,2
15,29,X,2
15,30,X,2
15,31,X,2
15,32,X,2
15,33,X,2
15,34,X,2
15,35,X,2
15,36,X,2
15,37,.,-858993460
15,38,.,-858993460
15,39,.,-858993460
15,40,.,-858993460
15,41,.,-858993460
15,42,.,-858993460
15,43,.,-858993460
15,44,.,-858993460
15,45,.,-858993460
15,46,.,-858993460
15,47,.,-858993460
15,48,.,-858993460
15,49,.,-858993460
15,50,X,8
15,51,.,-858993460
15,52,.,-858993460
15,53,.,-858993460
15,54,.,-858993460
15,55,.,-858993460
15,56,.,-858993460
15,57,.,-858993460
15,58,.,-858993460
15,59,.,-858993460
15,60,.,-858993460
15,61,.,-858993460
15,62,.,-858993460
15,63,.,-858993460
15,64,.,-858993460
15,65,.,-858993460
15,66,.,-858993460
15,67,.,-858993460
15,68,.,-858993460
15,69,X,8
15,70,.,-858993460
15,71,.,-858993460
15,72,.,-858993460
15,73,.,-858993460
15,74,.,-858993460
16,0,.,-858993460
16,1,.,-858993460
16,2,.,-858993460
16,3,.,-858993460
16,4,.,-858993460
16,5,.,-858993460
16,6,X,1
16,7,.,-858993460
16,8,.,-858993460
16,9,.,-858993460
16,10,.,-858993460
16,11,.,-858993460
16,12,.,-858993460
16,13,.,-858993460
16,14,.,-858993460
16,15,X,1
16,16,.,-858993460
16,17,.,-858993460
16,18,.,-858993460
16,19,.,-858993460
16,20,.,-858993460
16,21,.,-858993460
16,22,.,-858993460
16,23,.,-858993460
16,24,.,-858993460
16,25,.,-858993460
16,26,.,-858993460
16,27,X,2
16,28,X,2
16,29,X,2
16,30,X,2
16,31,X,2
16,32,X,2
16,33,X,2
16,34,X,2
16,35,X,2
16,36,X,2
16,37,X,2
16,38,.,-858993460
16,39,.,-858993460
16,40,.,-858993460
16,41,.,-858993460
16,42,.,-858993460
16,43,.,-858993460
16,44,.,-858993460
16,45,.,-858993460
16,46,.,-858993460
16,47,.,-858993460
16,48,.,-858993460
16,49,.,-858993460
16,50,X,8
16,51,.,-858993460
16,52,.,-858993460
16,53,.,-858993460
16,54,.,-858993460
16,55,.,-858993460
16,56,.,-858993460
16,57,.,-858993460
16,58,.,-858993460
16,59,.,-858993460
16,60,.,-858993460
16,61,.,-858993460
16,62,.,-858993460
16,63,.,-858993460
16,64,.,-858993460
16,65,.,-858993460
16,66,.,-858993460
16,67,.,-858993460
16,68,.,-858993460
16,69,X,8
16,70,.,-858993460
16,71,.,-858993460
16,72,.,-858993460
16,73,.,-858993460
16,74,.,-858993460
17,0,.,-858993460
17,1,.,-858993460
17,2,.,-858993460
17,3,.,-858993460
17,4,.,-858993460
17,5,.,-858993460
17,6,X,1
17,7,.,-858993460
17,8,.,-858993460
17,9,.,-858993460
17,10,.,-858993460
17,11,.,-858993460
17,12,.,-858993460
17,13,.,-858993460
17,14,.,-858993460
17,15,X,1
17,16,.,-858993460
17,17,.,-858993460
17,18,.,-858993460
